star_name|Vmag|Jmag|Tmag|Gmag|d|SpT|T_eff_st|logL|R_st|M_st|age|binary
TIC 379349640|9.1|7.045|8.031|8.719402313232422|34.11066818237305|K4+Vk:|4527.807420783567|-0.4463985206066237|0.9720251248740196|0.71|null|1
TIC 379349643|10.58|8.117|9.214|9.988645553588867|33.7234001159668|K6+Vk:|4207.0887117316115|-0.899256917451004|0.6684375621089258|0.6603468060493469|12.746455192565918|1
TIC 200134124|9.98|7.99|8.912|9.592026710510254|38.94972610473633|K1/3(V)|4545.97958519075|-0.6832480688916182|0.7341311435045618|0.7165088057518005|13.310091018676758|0
TIC 291195602|10.188|8.08|9.086|9.788052558898926|43.114131927490234|K7V|4533.6|-0.6700252727745581|0.749468888155897|0.71|null|1
TIC 200203910|9.499|7.484|8.486|9.13819694519043|39.761695861816406|K4V(e)|4601.066388294723|-0.4925966282780062|0.8925598175728204|0.72|null|0
TIC 304773200|11.74|8.462|9.743|10.766122817993164|33.615882873535156|M2V|3724.0|-1.17472478785603|0.6212564437135653|0.6044547665449659|null|0
TIC 324814573|9.36|7.869|8.599|9.133244514465332|48.89923095703125|K0V|5220.2|-0.375149519686965|0.7937863022619113|0.8989180326461792|0.2749896645545959|0
TIC 304616310|12.498|9.348|10.621|11.65230655670166|35.21866226196289|null|3682.0|-1.4159220522851406|0.4814199133389522|0.4792778770298494|null|0
TIC 7080281|11.68|9.158|10.265|11.052162170410156|47.48835372924805|null|4148.1340294506235|-1.0128716940543248|0.6032693169997866|0.6557781100273132|3.183990478515625|0
TIC 158437456|10.43|8.375|9.341|10.026143074035645|47.45518493652344|K7V|4527.080876270886|-0.6821855567325548|0.7411794337538827|0.71|null|1
TIC 404060002|8.87|7.427|8.129|8.651337623596191|41.37931442260742|K0V|5259.8|-0.3289803270963434|0.8245633354513768|0.9|null|1
TIC 404030766|12.877|9.433|10.807|11.916967391967772|26.727739334106445|null|3554.0|-1.6948207899973071|0.3748067493857488|0.3627708447007005|null|1
TIC 158511022|9.06|7.425|8.211|8.774269104003906|45.14501953125|K1V|5017.0|-0.2837385280666543|0.954762116979422|0.83|null|1
TIC 70449807|11.23|8.34|9.526|10.437832832336426|40.37162780761719|K7Vk:|3956.0|-1.0345617585913576|0.6469328430911242|0.6699571344142898|null|0
TIC 270378356|12.74|9.332|10.709|11.792263984680176|46.84111404418945|null|3593.0|-1.2966017954384983|0.5800124458542429|0.5710227028808226|null|0
TIC 206684620|11.725|8.556|9.874|10.909038543701172|36.006229400634766|M1.5V|3704.0|-1.1784780469825915|0.6252758644878716|0.6082582443762766|null|1
TIC 143857063|13.9|9.219|10.644|11.62115478515625|45.439720153808594|M2.5|3724.2298526453146|-1.1569431875610765|0.6340275027765082|0.5859963539888731|null|1
TIC 175411371|12.369|9.401|10.634|11.632619857788086|48.04450607299805|null|3774.0|-1.2012898687010929|0.5866835602878631|0.5778002380459113|null|1
TIC 175405764|11.983|9.069|10.288|11.248995780944824|40.24253463745117|M1e|3839.0|-1.1938111812902072|0.5718877974441652|0.5641007020796698|null|0
TIC 175294254|12.367|9.598|10.763|11.6932373046875|43.99721908569336|null|3911.0|-1.266861303972863|0.5065780418895698|0.5042327489350181|null|0
TIC 175490502|12.4|8.854|10.263|11.391037940979004|27.771224975585938|M2|3517.0|-1.500378984525966|0.4787606147335053|0.4786497109163223|null|0
TIC 175413368|10.163|8.419|9.273|9.878910064697266|49.04061508178711|K3V|4574.4|-0.601123092249573|0.7969348568461099|0.72|null|0
TIC 149801817|11.45|9.303|10.267|11.03128147125244|49.85008239746094|null|4224.0436273192845|-0.9808473083703594|0.6036319246188635|0.6594754457473755|0.4523146152496338|0
TIC 154375111|9.73|7.901|8.771|9.399127006530762|46.1801872253418|K3/4V|4753.339618449516|-0.4885354803957882|0.8402087781595757|0.76|null|0
TIC 155315895|10.78|8.389|9.428|10.203118324279783|38.819000244140625|K6Vk:|4209.9755148023905|-0.863506916149772|0.6955687254708091|0.66|null|0
TIC 143857038|10.55|8.383|9.363|10.074674606323242|45.9909553527832|K7V|4430.981533405909|-0.7117163748159014|0.7478156975941533|0.69|null|1
TIC 140045538|10.487|6.751|8.231|9.406730651855469|14.856821060180664|M2Ve|3466.0|-1.317689977545307|0.6083458353982018|0.5946347495350103|null|1
TIC 175398384|13.079|9.24|10.732|11.93044090270996|28.943946838378903|null|3409.0|-1.6339695234101927|0.4369320281419486|0.4329548781453611|null|0
TIC 143821943|12.098|8.627|10.026|11.134453773498535|20.93247985839844|M4V|3559.0|-1.6068458876154454|0.4135935192589006|0.4069450795208034|null|0
TIC 139986785|13.279|8.605|9.763|10.691239356994627|31.578269958496097|M2V|3921.0|-1.1837144084520406|0.5546279555235004|0.5493257697783944|null|0
TIC 143855075|13.063|9.338|10.773|11.960469245910645|24.82683563232422|null|3434.0|-1.7501586054024076|0.3766801723784277|0.3650464453809143|null|0
TIC 144251458|11.954|8.393|9.815|10.956299781799316|15.523199081420898|M3V|3506.0|-1.7598815439943591|0.3573452793744058|0.3427792415168367|null|0
TIC 389726031|12.58|9.064|10.474|11.605267524719238|40.259769439697266|null|3528.0|-1.3382251736606268|0.5734332943463183|0.5675793799894553|null|0
TIC 382373407|11.45|8.543|9.862|10.92534351348877|28.35552978515625|M4V|3644.0|-1.3330125685458794|0.5407414035617564|0.5366398453431925|null|0
TIC 139757187|11.23|8.747|9.814|10.591025352478027|43.01383209228515|M0V|4327.4|-0.9569132411016164|0.5912102334675751|0.68|null|0
TIC 139877815|11.55|9.152|10.286|11.07807445526123|43.79238510131836|null|4118.502817468881|-1.0860023819035378|0.5625650129864704|0.64|null|0
TIC 147337107|9.21|7.732|8.476|9.0044584274292|46.187068939208984|K0V(p)|5265.0|-0.3752936191115857|0.7802056378469108|0.9|null|0
TIC 175373614|12.712|9.348|10.734|11.886859893798828|43.46308135986328|null|3632.0|-1.3118831368601973|0.5577240812192599|0.5483474456637486|null|1
TIC 214991065|9.76|7.89|8.756|9.386252403259276|38.23867416381836|K3V|4752.8724617314465|-0.6472311489792245|0.7000430513005733|0.7288985848426819|null|0
TIC 154618387|12.93|9.605|10.938|11.986525535583496|39.45985794067383|null|3657.0|-1.4428356342616626|0.4731348159000766|0.4710181939734466|null|0
TIC 175456679|10.106|8.987|9.493|10.176553726196287|41.491|F7V|6318.079194252464|-0.9710939812953464|0.2728572662426926|1.244939057271078|null|1
TIC 389730298|12.858|9.426|10.802|11.88866138458252|45.90709686279297|null|3597.0|-1.3291431328725374|0.5574426618104916|0.5518613738751083|null|0
TIC 144403212|9.65|7.973|8.857|9.462706565856934|46.66069030761719|K2Vk|4967.0|-0.5200718380259115|0.7420418608327726|0.82|null|0
TIC 144446304|11.2|8.358|9.539|10.665645599365234|43.57797622680664|M2V|3927.0|-1.0250391189867727|0.6637603144233623|0.6940325673084372|null|1
TIC 144326118|10.9|8.286|9.46|10.302491188049316|35.08971405029297|M1V|4000.077063303963|-0.9354501473477528|0.7092361352447403|0.62|null|0
TIC 322010772|12.836|8.882|10.531|11.8084716796875|17.1568|M7V|3245.0|-1.791897888248306|0.4020446602787798|0.3066331243636042|null|1
TIC 144432482|12.845|9.169|10.636|11.8041353225708|32.70160675048828|M3|3459.0|-1.804949616262465|0.3485593304449416|0.4774978275425268|null|0
TIC 184241653|9.67|7.529|8.519|9.238133430480955|30.80157470703125|K7|4413.260323193675|-0.7219399329853587|0.7450125468886079|0.7055322527885437|null|0
TIC 360147541|12.62|8.675|10.27|11.473179817199709|32.36785125732422|null|3423.0|-1.4017050890923293|0.5662214297011042|0.5600101152247957|null|0
TIC 139357121|10.4|7.891|9.038|9.83552360534668|33.064308166503906|K6+Vk:|4115.177092226728|-0.8321918735302285|0.7547092091332427|0.64|null|0
TIC 224270720|12.76|8.979|10.191|11.138175964355469|45.80137252807617|M3V|3877.0|-1.0735979605167876|0.6439647016826705|0.6226012937382789|null|0
TIC 215195869|9.4|7.655|8.544|9.126689910888672|49.167945861816406|K1/2V|4999.115874697047|-0.3523133331567395|0.8886066754837071|0.82847314161275|null|1
TIC 224270730|11.934|8.361|9.801|10.950355529785156|20.705490112304688|M3V|3491.0|-1.5530270318710138|0.4573402567906037|0.4544362401198513|null|0
TIC 224275455|12.953|9.258|10.68|11.854700088500977|24.5174560546875|M2.0Ve|3454.0|-1.7147557204751072|0.3878199250948302|0.3774179609575366|null|0
TIC 224225152|12.92|8.901|10.464|11.711737632751465|23.643474578857425|M3.0Ve|3350.0|-1.6952472763950122|0.4216376582017064|0.4156709693458479|null|0
TIC 139267068|9.54|7.897|8.709|9.290382385253906|47.56393814086914|K1V|4995.0|-0.442563061443709|0.802232272572231|0.8156978487968445|7.943232536315918|0
TIC 121490076|9.9|8.195|8.999|9.617802619934082|46.192745208740234|K3V|4774.693220321957|-0.5784852745724915|0.7507910066620579|0.7464492917060852|null|0
TIC 139250483|8.83|7.332|8.087|8.620460510253906|40.205684661865234|K1V|5193.0|-0.3363413023140639|0.8387747505036708|0.8076789975166321|13.30718231201172|0
TIC 139197024|10.71|8.154|10.604|11.489543914794922|40.46668243408203|null|3927.9974817650423|-1.2652436540663974|0.5031395029965795|0.6928917644986365|null|1
TIC 139197023|10.92|8.153|9.602|10.38162899017334|40.04458999633789|null|4168.626093633471|-0.897877065519895|0.6819118330644308|0.65|null|1
TIC 152826046|12.117|9.188|10.408|11.37973976135254|44.95036315917969|null|3816.0|-1.1655620877118211|0.5979362300614991|0.5869591183140134|null|0
TIC 144200130|9.5|7.674|8.527|9.152099609375|37.606689453125|K3V|4874.0|-0.5799758810227449|0.7192728286367104|0.7621846199035645|10.242457389831545|0
TIC 279327066|10.36|8.03|9.079|9.83690071105957|34.2446403503418|K6Vk:|4576.0|-0.8965131963456568|0.5667923958876521|0.72|null|0
TIC 279325141|12.638|9.051|10.491|11.645444869995115|25.06114196777344|null|3484.0|-1.6399818630001344|0.4154372365133011|0.4090085974953701|null|0
TIC 278708135|10.21|7.912|8.971|9.700521469116213|34.24309158325195|K5.5Vk:|4375.658826578573|-0.8075480802603209|0.6867389813765372|0.6825957298278809|null|1
TIC 152273444|12.737|8.595|10.216|11.471893310546877|23.18050765991211|M4|3324.0|-1.7874609670803117|0.3851235986667855|0.4615983393679272|null|0
TIC 270503578|12.57|8.437|10.024|11.286114692687988|12.09075927734375|M4|3319.0|-2.029390940300918|0.2923766393302681|0.2678930463056395|null|0
TIC 204418363|11.38|9.025|10.075|10.830410957336426|49.33660888671875|null|4268.1352340493895|-0.919583762909804|0.6344310364539513|0.66|null|0
TIC 278804299|11.919|9.003|10.214|11.182209014892578|41.873722076416016|null|3830.0|-1.14485527932079|0.6078934406520227|0.5940576555768154|null|0
TIC 278829597|10.427|7.996|9.093|9.898098945617676|32.85580825805664|K6.5Vk:|4095.718426713393|-0.8575768735028193|0.7399528104488964|0.64|null|0
TIC 214913775|11.92|8.475|9.864|10.970949172973633|21.583423614501953|M2|3565.0|-1.528219204939239|0.4512570230233891|0.4476567229145159|null|0
TIC 214300025|13.003|9.464|10.848|11.961068153381348|31.51492500305176|null|3536.0|-1.587271378509875|0.4285410633528509|0.4232366481432597|null|0
TIC 253934491|8.9|7.352|8.123|8.683842658996582|49.152061462402344|K1V|5088.0|-0.1782769014862365|1.048141673976153|0.85|null|0
TIC 70440774|10.854|8.548|9.595|10.35685920715332|47.73190689086914|null|4422.4|-0.7895440703050091|0.6863799155820473|0.69|null|0
TIC 62483237|10.4|8.371|9.364|10.07847023010254|42.36538314819336|K5V|4419.945808304944|-0.782473131315622|0.6927590212186363|0.6989313364028931|11.604429244995115|0
TIC 278709638|8.62|7.415|8.02|8.477263450622559|48.6566162109375|G5V|5724.0|-0.1390298522554721|0.866439949834765|0.9521657228469848|4.206238269805908|0
TIC 70441438|8.86|7.528|8.205|8.7000732421875|47.5721321105957|G6V|5483.0|-0.2385983490374412|0.8420094749664276|0.9158260822296144|3.6597049236297607|0
TIC 62481726|10.68|8.109|9.233|10.033823013305664|32.703208923339844|K6+Vk:|4101.957326801585|-0.9175688566774238|0.688471458066131|0.64|null|0
TIC 61709977|12.269|9.416|10.608|11.561002731323242|49.14461898803711|null|3867.0|-1.1515993983439698|0.5917041312688808|0.5820089603865424|null|0
TIC 206660104|11.53|8.358|9.639|10.686009407043455|24.38207244873047|M2|3673.0|-1.3622249455212614|0.5146338107689916|0.5120796258439467|null|0
TIC 206620592|11.582|8.657|9.876|10.842612266540527|33.5871467590332|M1|3830.0|-1.1989529483851336|0.5711874053607633|0.5635593155639734|null|0
TIC 206605715|13.36|8.681|10.456|11.82364559173584|20.826261520385746|M5IVe|3145.0|-1.8198228875880575|0.4144764900196746|0.4082169103262327|null|1
TIC 206605718|12.111|7.786|9.458|10.744967460632324|20.843183517456055|M4IVe|3286.0|-1.4957866170097964|0.5513459873208229|0.5463719511978065|null|1
TIC 206624740|12.356|8.41|10.07|11.16912841796875|20.135150909423828|M3|3250.0|null|null|0.451674|0.140319|0
TIC 229066244|12.956|8.126|9.359|10.3386812210083|27.493898391723633|M1|3808.0|-1.1636951654145349|0.6017431881970192|0.5891095839806092|null|0
TIC 197710589|10.62|8.227|9.316|10.0938720703125|31.025169372558594|null|4181.328358704404|-1.0075616601471464|0.5973698052563093|0.65|null|0
TIC 197597426|12.27|9.064|10.431|11.52349090576172|26.70159149169922|M3.5V|3585.0|-1.5627350861020493|0.4288513502308251|0.423736937177965|null|1
TIC 207078703|10.531|8.603|9.527|10.174253463745115|47.36967468261719|K4|4670.957918490384|-0.7653281981099511|0.632669118532091|0.727173924446106|4.489727973937988|1
TIC 159747089|10.95|8.671|9.732|10.471439361572266|48.03251647949219|null|4329.835929469993|-0.8126227370869152|0.6972658518363661|0.67|null|0
TIC 71274771|12.139|8.925|10.204|11.228682518005373|44.4141845703125|M1|3695.0|-1.1381725830945415|0.6581690679279275|0.6324819760740847|null|0
TIC 197598527|11.51|7.748|9.843|10.955827713012695|15.26072120666504|M6V|3274.0|-1.3651312734023895|0.6455496618794686|0.4462426147927593|null|1
TIC 2027520129|12.538|null|10.236|11.351092338562012|15.65968132019043|M0|3502.8774551015676|-1.9327377338859604|0.2933822868673174|0.4608170411009755|null|1
TIC 197602069|10.544|7.936|9.099|9.936038970947266|23.628082275390625|M0V|4012.356315458725|-1.1359476107915372|0.5596027662952379|0.5794603228569031|13.27182960510254|0
TIC 278535596|9.48|7.896|8.691|9.271368980407717|43.85027313232422|K0V|4965.0|-0.5040027188899707|0.7565067017954377|0.7795723080635071|10.934618949890137|0
TIC 197758148|12.5|8.796|10.231|11.383306503295898|27.68460464477539|M3|3484.0|-1.5396587384517806|0.4663016830112589|0.468171440135927|null|0
TIC 197732668|12.628|9.34|10.657|11.724441528320312|29.78421211242676|null|3632.0|-1.5529329167133257|0.4225659575280462|0.417016380767488|null|0
TIC 147133612|12.189|9.142|10.406|11.404399871826172|43.3364143371582|M1Ve|3789.0|-1.1866683464771468|0.5919285140325689|0.5813951609933462|null|0
TIC 147163295|12.0|9.278|10.422|11.25107192993164|49.38863754272461|null|4011.416931502778|-1.021291609724953|0.6388681441581812|0.63|null|0
TIC 389658692|14.542|8.97|10.357|null|22.26053047180176|M5V|3549.0|-1.66862436015088|0.3873722142506158|0.3769966117985143|null|0
TIC 139068417|10.08|8.047|8.988|9.659645080566406|39.23623275756836|K2/3(V)|4732.0|-0.7296171150569978|0.6423246891682256|0.7248033881187439|9.427570343017578|0
TIC 165096120|13.19|8.87|10.481|11.77802276611328|12.17868995666504|M4V|3262.0|-2.2429482772047713|0.2367067228875988|0.2066263940905071|null|0
TIC 126910743|11.998|8.478|9.89|11.01008129119873|15.766204833984377|M6V|3538.0|-1.762261318742707|0.3499502662932091|0.3342799591425119|null|0
TIC 115175750|12.703|9.527|10.826|11.869051933288574|36.37495422363281|null|3672.0|-1.458092703232966|0.4611061855792227|0.4580971828676098|null|0
TIC 126658807|11.01|8.754|9.839|10.608830451965332|41.72433853149414|K4|4236.608382661988|-0.9693428167449072|0.6080574223097148|0.66|null|0
TIC 115108309|11.26|8.791|9.844|10.60175609588623|49.03117752075195|K7V|4253.833396213795|-0.8302930932947644|0.7078563708808643|0.66|null|0
TIC 165096625|12.643|9.13|10.538|11.656156539916992|35.098087310791016|null|3541.0|-1.4157224362492935|0.5206424479263123|0.5181202174365845|null|0
TIC 165108083|9.86|7.606|8.66|9.366411209106444|43.64835739135742|K4/5V|4464.207176570625|-0.4799431090331429|0.9620384008423768|0.7705062627792358|null|1
TIC 165108082|11.0|8.189|9.594|10.354117393493652|44.42057800292969|K7|4257.780788565034|-0.8179081453820243|0.7166910416806188|0.66|null|1
TIC 293618282|12.18|8.663|10.074|11.205609321594238|23.689037322998047|M3|3517.0|-1.553549950356831|0.4503321291764692|0.4468683914181093|null|0
TIC 261543013|12.122|9.282|10.467|11.42215633392334|39.34002685546875|null|3860.0|-1.2577099913508871|0.5255608904997243|0.5223510312907126|null|0
TIC 273418879|10.377|6.616|8.105|9.29277801513672|8.595464706420898|M3V|3447.0|-1.6413105016956464|0.4237549917839692|0.4178870244221026|null|0
TIC 22029325|9.33|7.789|8.536|9.088289260864258|46.12458801269531|K2V|5217.5|-0.4072383661981777|0.7657879817609519|0.8078948855400085|11.146910667419434|0
TIC 363653791|12.05|8.622|10.012|11.101369857788086|42.4425048828125|M1|3601.0|-1.0894532778109605|0.7329591371841605|0.6519451512866108|null|0
TIC 30121399|9.39|7.882|8.637|9.17221450805664|45.520259857177734|K0V|5186.0|-0.4514790643296373|0.7366277710059277|0.88|null|0
TIC 30380653|12.86|8.292|10.066|11.401025772094728|11.870488166809082|M5|3190.0|-2.0583717592563393|0.3061155554509974|0.2836715028097141|null|0
TIC 30700760|11.12|8.704|9.848|10.653830528259276|38.695220947265625|null|4071.344441603472|-1.0111992796974891|0.6274473844363436|0.64|null|1
TIC 30203825|12.86|8.793|10.386|11.630119323730469|16.70655059814453|M4|3340.0|-1.9247212678756136|0.3256859902365064|0.3061097957484488|null|0
TIC 178861553|9.42|7.503|8.419|9.066710472106934|40.493141174316406|K3V|4681.440458071598|-0.4600326025571822|0.8951119093333094|0.74|null|0
TIC 258322247|13.227|9.168|10.748|11.997296333312988|19.768396377563477|M3.5|3331.0|-1.911380615157928|0.332516401477789|0.3140519834388505|null|1
TIC 21867163|12.09|9.338|10.5|11.422306060791016|49.71588516235352|null|3924.0|-1.1004649819136274|0.6094837857601225|0.595200434707714|null|0
TIC 22566555|11.51|8.851|10.256|11.285150527954102|34.38065719604492|null|3714.0|-1.2926447822915137|0.5453137580335852|0.5402831362555474|null|0
TIC 21826078|12.78|8.678|10.268|11.527765274047852|16.369813919067383|M4|3321.0|-1.8967793700554867|0.3401928711701545|0.3231268298676903|null|0
TIC 248108784|12.319|9.454|10.683|11.65500831604004|49.79039001464844|null|3812.0|-1.1790684749514817|0.589946492553727|0.5792235011061313|null|0
TIC 22511044|8.76|7.381|8.053|8.559155464172363|46.95730972290039|G8/K0IV/V|5410.0|-0.1897926261741004|0.9148750871627772|0.8424049019813538|null|0
TIC 72567514|9.928|7.763|8.732|9.407158851623535|38.939754486083984|K4V|4724.0|-0.6343551405327174|0.7192093035237493|0.7359815239906311|null|0
TIC 135351899|11.98|8.93|10.179|11.183241844177246|35.96135711669922|null|3760.0|-1.251844407582771|0.5576410691602193|0.5519815808176006|null|0
TIC 997989768|null|null|9.834|10.5365571975708|24.839027404785156|null|null|null|null|null|null|1
TIC 134975395|11.42|8.545|9.733|10.571927070617676|35.60822677612305|Mwl|4002.8548846909657|-1.0312960733489938|0.6342564848703005|0.62|null|1
TIC 144726744|9.76|7.966|8.783|9.399809837341309|44.80311584472656|K5|4830.387033643145|-0.5245710345342879|0.7805545646297362|0.7621229887008667|12.742867469787598|0
TIC 144370079|12.74|8.174|9.865|11.226225852966309|6.66208553314209|M4.0V|3152.0|-2.494838706556018|0.1896971796188333|0.1589740483321597|null|0
TIC 144511632|12.39|9.363|10.605|11.593399047851562|44.931983947753906|M0|3786.0|-1.2227969652932054|0.5687127213340749|0.5618717313107713|null|0
TIC 144490040|11.87|8.332|9.751|10.874835968017578|28.459131240844727|M2|3536.0|-1.4248353389975963|0.5166666895218914|0.577783690173176|null|0
TIC 248071977|10.89|8.637|9.702|10.44547176361084|44.96015930175781|null|4348.7|-0.8634584135156638|0.6519353661834815|0.68|null|0
TIC 166563449|9.45|7.939|8.703|9.24936866760254|49.570072174072266|K0V|5154.6|-0.4022284772571024|0.789129842466839|0.8081748485565186|10.964998245239258|0
TIC 145015441|11.703|9.057|10.252|11.15807056427002|46.78190231323242|null|3973.0|-1.0444950333519358|0.6341149583945693|0.6148396686226255|null|1
TIC 403907527|12.05|8.014|9.727|10.903255462646484|20.7926|M3.5|4250.0|-1.695147884098152|0.2619997293539398|0.6644940739948736|null|0
TIC 179905621|10.002|7.375|8.546|9.375925064086914|21.6146297454834|K7|4023.988473738379|-0.9926115390098864|0.656195759006854|0.63|null|0
TIC 179714354|9.72|8.04|8.866|9.450077056884766|47.004207611083984|K0|4968.1404656803|-0.5177908708711081|0.7436515318054969|0.8053581714630127|4.83798360824585|1
TIC 241832958|10.59|7.995|9.177|10.01352596282959|29.45670509338379|null|4015.3766827036097|-0.9763040313348436|0.6715031337264981|0.6349461674690247|12.222294807434082|0
TIC 179324612|9.69|7.168|8.307|9.101847648620604|20.687768936157227|M0|4126.213610276047|-0.9488840584593567|0.6563072490024816|0.6457374095916748|12.93744659423828|0
TIC 179407470|12.52|9.146|10.51|11.593600273132324|37.018184661865234|null|3601.0|-1.69992973131729|0.3629456005306991|0.5298919982417858|null|0
TIC 107461667|10.73|8.419|9.488|10.240056037902832|43.56591033935547|null|4273.502289027843|-0.7926837667804494|0.7323907989662736|0.67|null|1
TIC 270348924|12.863|9.14|10.632|11.793524742126465|26.002349853515625|null|3463.0|-1.6635437909944344|0.4092378235081847|0.4021501293137653|null|0
TIC 107506599|10.825|7.554|8.867|9.931262969970703|15.911555290222168|M2V|3643.0|-1.412733576690156|0.4935913201854217|0.4914783472439973|null|0
TIC 21012160|10.72|8.465|9.544|10.270641326904297|40.33633804321289|K4:|4385.339989211221|-0.8952695176046919|0.6180325483158594|0.68|null|0
TIC 72818359|9.86|7.994|8.877|9.52900505065918|42.67319107055664|K4-V|4855.0|-0.6198180457670728|0.6924129048919703|0.7512825727462769|10.831045150756836|1
TIC 73486233|11.7|8.45|9.827|10.76345157623291|28.44081115722656|null|3840.3400046534102|-1.25539617725142|0.5323719972402953|0.5371892311202158|null|0
TIC 73306615|9.37|7.799|8.553|9.102405548095703|47.16093444824219|K2V|5202.8|-0.3924497815850968|0.7833457488789413|0.7962454557418823|null|0
TIC 73305532|12.232|8.675|10.069|11.191604614257812|21.30330467224121|M3|3536.0|-1.6045914499413236|0.4200803887567851|0.4135324892163167|null|0
TIC 332529990|12.71|8.677|10.747|11.835838317871094|21.112668991088867|M3e|3515.600533867483|-1.8069970302080705|0.3366317588659042|0.4676713355810172|null|1
TIC 72817270|9.81|7.694|8.681|9.3742094039917|32.58137512207031|K4.5Vk:|4651.0|-0.7652834580777162|0.6381433336968378|0.7168839573860168|8.397104263305664|0
TIC 72923291|11.096|7.671|9.064|10.153213500976562|25.6803|M1.0|3583.0|-1.324588306285137|0.5647612299442711|0.6266934774668749|null|0
TIC 72559549|11.667|8.369|9.719|10.789743423461914|27.11996078491211|M3|3628.0|-1.319882479080969|0.553830473763601|0.5478598357335362|null|0
TIC 73227232|11.332|8.314|9.783|10.744467735290527|38.76775360107422|M1|3974.0|-1.1956147783032989|0.5325857352584672|0.6649954035147322|null|0
TIC 72498126|12.15|9.287|10.432|11.407991409301758|43.226173400878906|null|3815.0|-1.1954018289059665|0.5780463268061634|0.5697541189630494|null|0
TIC 73232846|12.239|8.217|9.741|10.983477592468262|8.050803184509277|M3V|3341.0|-2.2623213796104653|0.2206678195781744|0.1898850829258256|null|0
TIC 145015449|11.251|8.837|9.931|10.71610164642334|46.84986877441406|null|4148.81464394225|-0.8903771265943627|0.6944100807368734|0.65|null|1
TIC 103917986|11.239|8.538|9.67|10.588315963745115|31.43445205688477|K8Vk|3936.0|-1.1367311199513614|0.5810010340660245|0.5719114893148431|null|1
TIC 101901909|9.3|7.658|8.459|9.037368774414062|42.77370071411133|K1V|5010.832720592817|-0.4386861093778988|0.8007367864343571|0.82|null|0
TIC 422130833|11.63|9.131|10.309|11.224605560302734|44.911746978759766|null|3938.0|-1.1058168618732422|0.6014406674124796|0.5893490005181533|null|0
TIC 471012269|12.527|8.633|10.278|11.373799324035645|13.23886489868164|M3|3468.0864786530187|-2.015383402723277|0.2721329357699513|0.2656256641247729|null|0
TIC 101966362|12.513|9.146|10.498|11.589802742004396|42.980411529541016|null|3592.0|-1.267975865682502|0.5997801051512099|0.5891349220236344|null|0
TIC 72511761|12.531|9.25|10.578|11.630170822143556|37.455108642578125|M3V:|3652.0|-1.368372126799835|0.5168982284414968|0.5146538475054605|null|1
TIC 124234446|12.42|9.346|10.605|11.61032009124756|32.4286994934082|M0|3740.0|-1.4508531011476735|0.4482113912249659|0.4442614678029878|null|0
TIC 124232871|12.9|9.279|10.71|11.859389305114746|27.953840255737305|null|3485.0|-1.6304833359753856|0.4197642148757705|0.4136885245898045|null|0
TIC 124337077|12.25|9.237|10.583|11.660833358764648|33.93564224243164|K7|3612.0|-1.449379859624961|0.481356933435943|0.4830574958267711|null|1
TIC 124529500|11.147|8.464|9.605|10.51614761352539|34.42625427246094|M0|3952.0|-1.0650676204464145|0.6258711930948188|0.6087747378509958|null|0
TIC 97905198|12.313|9.058|10.403|11.454304695129396|34.508995056152344|null|3666.0|-1.3639061192065876|0.515602083925924|0.5137179510471496|null|0
TIC 103698218|11.59|9.065|10.162|10.9889497756958|45.72037506103515|null|4036.8369920447626|-0.9907518951316802|0.6534227806719045|0.63|null|0
TIC 229257881|9.71|8.097|8.873|9.45362663269043|47.06791687011719|K2V|5055.0|-0.5244521930819145|0.7128271430958971|0.793872594833374|7.182766437530518|0
TIC 271125356|10.99|8.224|9.403|10.340388298034668|31.171133041381836|M0Vk|3897.0|-1.0759065278954576|0.6356800316139063|0.6161905849406648|null|1
TIC 229676988|12.898|9.312|10.721|11.8685941696167|28.812299728393555|null|3493.0|-1.6483452161084309|0.4093387561179313|0.4011665963839686|null|0
TIC 229756263|10.41|8.454|9.36|10.042792320251465|48.24860000610352|null|4517.9|-0.6711570907106281|0.7537040893351197|0.71|null|1
TIC 58462925|11.015|7.717|9.032|10.116437911987305|15.37803840637207|M1|3600.0|-1.5077031930683984|0.4531020705352371|0.4499100261065589|null|0
TIC 58534825|10.2|7.96|8.998|9.72909927368164|36.35516357421875|K7|4368.1216657034975|-0.7654837198847967|0.7233047751938211|0.68|null|1
TIC 58760627|9.26|7.397|8.314|8.947413444519043|36.98606872558594|K3V|4809.0|-0.5021658270874543|0.8080908274250289|0.77|7.18|0
TIC 101802454|12.319|9.214|10.514|11.549812316894531|43.306941986083984|null|3693.0|-1.2446698533909677|0.5828530894862872|0.5739830840254946|null|0
TIC 58532199|11.775|8.383|9.742|10.837474822998049|19.73383903503418|M1.5V|3581.0|-1.5539380883157072|0.4341851430299693|0.4296052620930864|null|0
TIC 58632462|12.63|9.584|10.849|11.845733642578123|40.63555908203125|null|3757.0|-1.3750423549566773|0.4846732794150992|0.4832592646635463|null|1
TIC 58632438|11.155|8.703|9.84|10.621854782104492|40.62589645385742|null|4158.855621525512|-0.9790155071567842|0.6240181244947353|0.65|null|1
TIC 107457722|11.797|8.793|10.039|11.034138679504396|37.872337341308594|M0.5Vke|3763.0|-1.1719013311772404|0.6104267298780909|0.5965425073520488|null|1
